12011.35,51.08,13.02,7.01,-16.38,,,,,,,,,,
,-153.29,382.85,1202.75,240.22,0,0,-5.86,-11.08,-5.86,-11.08,,,,
12013.71,50.86,13.01,6.93,-16.39,,,,,,,,,,
,-154.76,381.71,1200.38,237.8,0,0,-5.85,-11.22,-5.85,-11.22,,,,
12016.58,50.58,13.01,6.84,-16.4,,,,,,,,,,
,-156.5,380.35,1197.44,234.75,0,0,-5.85,-11.39,-5.85,-11.39,,,,
12018.66,50.38,13,6.79,-16.41,,,,,,,,,,
,-157.38,379.8,1194.92,232.03,0,0,-5.84,-11.51,-5.84,-11.51,,,,
12021.63,50.08,13,6.76,-16.43,,,,,,,,,,
,-158.28,379.49,1190.97,227.57,0,0,-5.83,-11.68,-5.83,-11.68,,,,
12023.7,50,13,6.75,-16.44,,,,,,,,,,
,-158.52,379.58,1189.85,226.12,0,0,-2.14,-8.03,-2.14,-8.03,,,,
12026.3,49.74,13,6.77,-16.45,,,,,,,,,,
,-158.5,380.19,1185.62,221.25,0,0,-2,-8,-2,-8,,,,
12028.32,49.54,13,6.79,-16.47,,,,,,,,,,
,-158.5,380.74,1182.41,217.41,0,0,-1.89,-7.98,-1.89,-7.98,,,,
12030.96,49.29,13.01,6.81,-16.49,,,,,,,,,,
,-158.43,381.56,1178.23,212.29,0,0,-1.75,-7.96,-1.75,-7.96,,,,
12033.66,49.03,13.02,6.85,-16.52,,,,,,,,,,
,-158.32,382.52,1174,206.91,0,0,-1.6,-7.93,-1.6,-7.93,,,,
12035.89,48.81,13.03,6.87,-16.54,,,,,,,,,,
,-158.19,383.18,1170.55,202.63,0,0,-1.49,-7.9,-1.49,-7.9,,,,
12038.52,48.57,13.04,6.89,-16.56,,,,,,,,,,
,-158.21,383.91,1166.74,197.63,0,0,-1.35,-7.88,-1.35,-7.88,,,,
12040.62,48.37,13.05,6.91,-16.58,,,,,,,,,,
,-158.3,384.48,1163.83,193.65,0,0,-1.24,-7.85,-1.24,-7.85,,,,
12043.14,48.14,13.07,6.92,-16.6,,,,,,,,,,
,-158.54,384.98,1160.54,189.05,0,0,-1.11,-7.83,-1.11,-7.83,,,,
12045.25,47.95,13.09,6.92,-16.63,,,,,,,,,,
,-158.9,385.49,1158.01,185.14,0,0,-1,-7.81,-1,-7.81,,,,
12047.89,47.71,13.11,6.91,-16.65,,,,,,,,,,
,-159.4,385.8,1154.99,180.56,0,0,-0.86,-7.78,-0.86,-7.78,,,,
12050.61,47.46,13.14,6.91,-16.68,,,,,,,,,,
,-160.02,386.13,1152.06,175.85,0,0,-0.72,-7.75,-0.72,-7.75,,,,
12052.68,47.28,13.16,6.9,-16.7,,,,,,,,,,
,-160.43,386.41,1149.84,172.22,0,0,-0.62,-7.73,-0.62,-7.73,,,,
12055.51,47.04,13.19,6.9,-16.73,,,,,,,,,,
,-161.01,386.78,1146.9,167.29,0,0,-0.47,-7.7,-0.47,-7.7,,,,
12057.73,46.84,13.22,6.9,-16.76,,,,,,,,,,
,-161.49,387.29,1144.7,163.22,0,0,-0.36,-7.67,-0.36,-7.67,,,,
12060.14,46.64,13.25,6.89,-16.79,,,,,,,,,,
,-162.04,387.66,1142.41,158.98,0,0,-0.24,-7.64,-0.24,-7.64,,,,
12062.26,46.46,13.28,6.89,-16.81,,,,,,,,,,
,-162.35,388.04,1140.27,155.21,0,0,-0.13,-7.62,-0.13,-7.62,,,,
12064.56,46.27,13.31,6.89,-16.84,,,,,,,,,,
,-162.83,388.43,1138.17,151.14,0,0,-0.02,-7.6,-0.02,-7.6,,,,
12066.63,46.1,13.34,6.89,-16.86,,,,,,,,,,
,-163.2,388.92,1136.27,147.35,0,0,0.08,-7.57,0.08,-7.57,,,,
12069.27,45.89,13.38,6.89,-16.9,,,,,,,,,,
,-163.73,389.42,1133.98,142.63,0,0,0.21,-7.54,0.21,-7.54,,,,
12071.95,45.67,13.43,6.9,-16.93,,,,,,,,,,
,-164.28,390.06,1131.76,137.73,0,0,0.34,-7.51,0.34,-7.51,,,,
12074,45.51,13.47,6.9,-16.96,,,,,,,,,,
,-164.7,390.52,1130.11,134.01,0,0,0.44,-7.49,0.44,-7.49,,,,
12076.7,45.3,13.52,6.9,-16.99,,,,,,,,,,
,-165.22,391.16,1128,129.09,0,0,0.57,-7.46,0.57,-7.46,,,,
12078.91,45.13,13.56,6.9,-17.03,,,,,,,,,,
,-165.75,391.66,1126.43,125.08,0,0,0.68,-7.43,0.68,-7.43,,,,
12081.62,44.92,13.61,6.9,-17.06,,,,,,,,,,
,-166.37,392.32,1124.57,120.15,0,0,0.81,-7.4,0.81,-7.4,,,,
12083.67,44.76,13.66,6.9,-17.09,,,,,,,,,,
,-166.85,392.72,1123.23,116.51,0,0,0.91,-7.38,0.91,-7.38,,,,
12086.36,44.56,13.72,6.9,-17.13,,,,,,,,,,
,-167.51,393.35,1121.57,111.64,0,0,1.03,-7.35,1.03,-7.35,,,,
12088.43,44.41,13.76,6.9,-17.16,,,,,,,,,,
,-168.01,393.88,1120.35,107.85,0,0,1.13,-7.32,1.13,-7.32,,,,
12090.89,44.23,13.82,6.9,-17.2,,,,,,,,,,
,-168.52,394.52,1118.89,103.37,0,0,1.25,-7.3,1.25,-7.3,,,,
12092.99,44.08,13.87,6.9,-17.22,,,,,,,,,,
,-169,394.91,1117.73,99.68,0,0,1.34,-7.27,1.34,-7.27,,,,
12095.29,43.92,13.93,6.9,-17.26,,,,,,,,,,
,-169.55,395.55,1116.55,95.44,0,0,1.45,-7.24,1.45,-7.24,,,,
12097.4,43.77,13.98,6.9,-17.29,,,,,,,,,,
,-169.99,396.01,1115.46,91.69,0,0,1.55,-7.22,1.55,-7.22,,,,
12099.53,43.63,14.04,6.9,-17.32,,,,,,,,,,
,-170.54,396.52,1114.52,87.86,0,0,1.64,-7.19,1.64,-7.19,,,,
12101.57,43.49,14.09,6.9,-17.35,,,,,,,,,,
,-171.07,397.02,1113.67,84.19,0,0,1.74,-7.17,1.74,-7.17,,,,
12104.04,43.32,14.16,6.9,-17.39,,,,,,,,,,
,-171.64,397.66,1112.62,79.71,0,0,1.85,-7.14,1.85,-7.14,,,,
12106.06,43.19,14.22,6.9,-17.42,,,,,,,,,,
,-172.21,398.21,1111.94,76.03,0,0,1.94,-7.11,1.94,-7.11,,,,
12108.18,43.05,14.28,6.9,-17.46,,,,,,,,,,
,-172.72,398.78,1111.17,72.18,0,0,2.04,-7.09,2.04,-7.09,,,,
12110.29,42.91,14.34,6.9,-17.49,,,,,,,,,,
,-173.27,399.31,1110.5,68.4,0,0,2.13,-7.06,2.13,-7.06,,,,
12112.54,42.77,14.41,6.9,-17.53,,,,,,,,,,
,-173.97,400.01,1109.96,64.23,0,0,2.23,-7.04,2.23,-7.04,,,,
12114.5,42.64,14.47,6.9,-17.56,,,,,,,,,,
,-174.45,400.5,1109.41,60.74,0,0,2.32,-7.01,2.32,-7.01,,,,
12116.94,42.49,14.55,6.9,-17.6,,,,,,,,,,
,-175.16,401.09,1108.88,56.39,0,0,2.42,-6.98,2.42,-6.98,,,,
12118.87,42.37,14.61,6.9,-17.64,,,,,,,,,,
,-175.77,401.68,1108.58,52.84,0,0,2.51,-6.96,2.51,-6.96,,,,
12121.51,42.21,14.69,6.91,-17.68,,,,,,,,,,
,-176.41,402.54,1108.02,47.95,0,0,2.62,-6.93,2.62,-6.93,,,,
12124.19,42.05,14.78,6.9,-17.73,,,,,,,,,,
,-177.26,403.31,1107.74,43.1,0,0,2.74,-6.89,2.74,-6.89,,,,
12126.37,41.93,14.86,6.91,-17.77,,,,,,,,,,
,-177.86,403.97,1107.47,39.13,0,0,2.83,-6.87,2.83,-6.87,,,,
12129.12,41.77,14.96,6.91,-17.82,,,,,,,,,,
,-178.63,404.82,1107.22,34.09,0,0,2.95,-6.83,2.95,-6.83,,,,
12131.17,41.65,15.03,6.91,-17.86,,,,,,,,,,
,-179.2,405.53,1107.09,30.28,0,0,3.03,-6.81,3.03,-6.81,,,,
12133.88,41.5,15.13,6.91,-17.91,,,,,,,,,,
,-180.01,406.34,1107.05,25.38,0,0,3.15,-6.77,3.15,-6.77,,,,
12136.08,41.38,15.21,6.91,-17.95,,,,,,,,,,
,-180.69,407.04,1107.09,21.37,0,0,3.24,-6.74,3.24,-6.74,,,,
12138.76,41.24,15.31,6.91,-18.01,,,,,,,,,,
,-181.62,407.97,1107.31,16.42,0,0,3.35,-6.71,3.35,-6.71,,,,
12140.81,41.13,15.39,6.91,-18.04,,,,,,,,,,
,-182.19,408.47,1107.39,12.84,0,0,3.43,-6.68,3.43,-6.68,,,,
12143.46,40.99,15.49,6.91,-18.1,,,,,,,,,,
,-183.11,409.39,1107.75,7.95,0,0,3.54,-6.65,3.54,-6.65,,,,
12145.52,40.88,15.58,6.91,-18.13,,,,,,,,,,
,-183.72,409.99,1107.98,4.28,0,0,3.63,-6.62,3.63,-6.62,,,,
12148.15,40.75,15.68,6.91,-18.19,,,,,,,,,,
,-184.69,410.84,1108.51,-0.48,0,0,3.73,-6.59,3.73,-6.59,,,,
12150.34,40.64,15.77,6.91,-18.24,,,,,,,,,,
,-185.35,411.7,1108.87,-4.6,0,0,3.82,-6.56,3.82,-6.56,,,,
12152.87,40.52,15.88,6.91,-18.29,,,,,,,,,,
,-186.27,412.47,1109.51,-9.11,0,0,3.92,-6.53,3.92,-6.53,,,,
12154.96,40.42,15.97,6.91,-18.33,,,,,,,,,,
,-186.95,413.2,1110,-12.91,0,0,4,-6.5,4,-6.5,,,,
12157.52,40.3,16.08,6.91,-18.39,,,,,,,,,,
,-187.86,414.23,1110.74,-17.72,0,0,4.1,-6.46,4.1,-6.46,,,,
12159.61,40.2,16.17,6.91,-18.43,,,,,,,,,,
,-188.56,414.84,1111.36,-21.41,0,0,4.18,-6.44,4.18,-6.44,,,,
12162.06,40.09,16.28,6.91,-18.49,,,,,,,,,,
,-189.5,415.77,1112.26,-25.91,0,0,4.28,-6.4,4.28,-6.4,,,,
12164.23,39.99,16.37,6.91,-18.54,,,,,,,,,,
,-190.27,416.65,1113.04,-29.96,0,0,4.36,-6.38,4.36,-6.38,,,,
12166.26,39.91,16.47,6.92,-18.58,,,,,,,,,,
,-191,417.41,1113.82,-33.7,0,0,4.44,-6.35,4.44,-6.35,,,,
12168.47,39.81,16.57,6.92,-18.63,,,,,,,,,,
,-191.83,418.27,1114.76,-37.76,0,0,4.53,-6.32,4.53,-6.32,,,,
12170.58,39.72,16.67,6.92,-18.68,,,,,,,,,,
,-192.6,419.08,1115.68,-41.63,0,0,4.6,-6.29,4.6,-6.29,,,,
12172.7,39.63,16.77,6.92,-18.74,,,,,,,,,,
,-193.44,420.01,1116.71,-45.63,0,0,4.68,-6.26,4.68,-6.26,,,,
12175,39.54,16.87,6.92,-18.79,,,,,,,,,,
,-194.32,420.84,1117.85,-49.78,0,0,4.77,-6.23,4.77,-6.23,,,,
12176.96,39.46,16.97,6.92,-18.83,,,,,,,,,,
,-195.04,421.61,1118.84,-53.37,0,0,4.84,-6.2,4.84,-6.2,,,,
12179.31,39.37,17.08,6.92,-18.9,,,,,,,,,,
,-196.03,422.64,1120.2,-57.76,0,0,4.93,-6.17,4.93,-6.17,,,,
12182.06,39.27,17.22,6.92,-18.96,,,,,,,,,,
,-197.11,423.79,1121.78,-62.85,0,0,5.03,-6.13,5.03,-6.13,,,,
12184.27,39.18,17.33,6.92,-19.02,,,,,,,,,,
,-198.05,424.78,1123.17,-66.99,0,0,5.11,-6.1,5.11,-6.1,,,,
12186.96,39.09,17.46,6.92,-19.09,,,,,,,,,,
,-199.15,425.87,1124.89,-71.91,0,0,5.21,-6.07,5.21,-6.07,,,,
12189.02,39.01,17.57,6.93,-19.14,,,,,,,,,,
,-200.03,426.77,1126.29,-75.73,0,0,5.28,-6.04,5.28,-6.04,,,,
12191.71,38.92,17.71,6.93,-19.21,,,,,,,,,,
,-201.11,427.9,1128.11,-80.64,0,0,5.38,-6,5.38,-6,,,,
12193.77,38.85,17.81,6.93,-19.27,,,,,,,,,,
,-202.03,428.77,1129.64,-84.43,0,0,5.45,-5.97,5.45,-5.97,,,,
12196.33,38.77,17.95,6.93,-19.34,,,,,,,,,,
,-203.15,430,1131.58,-89.25,0,0,5.54,-5.94,5.54,-5.94,,,,
12198.42,38.7,18.06,6.93,-19.4,,,,,,,,,,
,-204.12,430.95,1133.26,-93.11,0,0,5.61,-5.91,5.61,-5.91,,,,
12200.73,38.62,18.18,6.93,-19.46,,,,,,,,,,
,-205.13,432,1135.11,-97.39,0,0,5.69,-5.87,5.69,-5.87,,,,
12202.86,38.56,18.3,6.93,-19.52,,,,,,,,,,
,-206.07,432.95,1136.87,-101.29,0,0,5.76,-5.84,5.76,-5.84,,,,
12205.01,38.49,18.42,6.93,-19.58,,,,,,,,,,
,-207.02,433.98,1138.69,-105.31,0,0,5.84,-5.81,5.84,-5.81,,,,
12207.17,38.43,18.54,6.93,-19.64,,,,,,,,,,
,-208.09,434.95,1140.68,-109.26,0,0,5.91,-5.78,5.91,-5.78,,,,
12209.82,38.36,18.68,6.94,-19.72,,,,,,,,,,
,-209.26,436.33,1143.02,-114.3,0,0,6,-5.74,6,-5.74,,,,
12212.51,38.28,18.84,6.93,-19.8,,,,,,,,,,
,-210.58,437.56,1145.6,-119.21,0,0,6.09,-5.7,6.09,-5.7,,,,
12214.58,38.23,18.95,6.93,-19.86,,,,,,,,,,
,-211.59,438.55,1147.63,-123.04,0,0,6.16,-5.67,6.16,-5.67,,,,
12217.28,38.16,19.11,6.93,-19.94,,,,,,,,,,
,-212.9,439.96,1150.33,-128.11,0,0,6.24,-5.63,6.24,-5.63,,,,
12219.5,38.1,19.24,6.94,-20.01,,,,,,,,,,
,-213.94,441.1,1152.56,-132.28,0,0,6.32,-5.6,6.32,-5.6,,,,
12222.06,38.04,19.39,6.94,-20.08,,,,,,,,,,
,-215.19,442.4,1155.23,-137.04,0,0,6.4,-5.56,6.4,-5.56,,,,
12224.3,37.99,19.52,6.94,-20.16,,,,,,,,,,
,-216.29,443.61,1157.62,-141.26,0,0,6.47,-5.53,6.47,-5.53,,,,
12226.51,37.94,19.65,6.94,-20.23,,,,,,,,,,
,-217.41,444.77,1160.06,-145.38,0,0,6.54,-5.5,6.54,-5.5,,,,
12228.64,37.89,19.77,6.94,-20.29,,,,,,,,,,
,-218.55,445.76,1162.52,-149.23,0,0,6.61,-5.47,6.61,-5.47,,,,
12230.74,37.84,19.9,6.94,-20.36,,,,,,,,,,
,-219.65,446.99,1164.95,-153.25,0,0,6.67,-5.44,6.67,-5.44,,,,
12232.88,37.8,20.03,6.95,-20.43,,,,,,,,,,
,-220.7,448.15,1167.4,-157.27,0,0,6.74,-5.4,6.74,-5.4,,,,
12235.22,37.75,20.17,6.95,-20.51,,,,,,,,,,
,-221.98,449.47,1170.25,-161.68,0,0,6.81,-5.37,6.81,-5.37,,,,
12237.93,37.7,20.34,6.95,-20.6,,,,,,,,,,
,-223.39,450.94,1173.53,-166.73,0,0,6.89,-5.33,6.89,-5.33,,,,
12240.15,37.66,20.48,6.95,-20.67,,,,,,,,,,
,-224.62,452.09,1176.35,-170.78,0,0,6.96,-5.3,6.96,-5.3,,,,
12242.88,37.61,20.65,6.95,-20.76,,,,,,,,,,
,-226.02,453.71,1179.76,-175.98,0,0,7.04,-5.25,7.04,-5.25,,,,
12245.08,37.58,20.79,6.96,-20.84,,,,,,,,,,
,-227.23,454.97,1182.64,-180.1,0,0,7.1,-5.22,7.1,-5.22,,,,
12247.61,37.54,20.95,6.96,-20.92,,,,,,,,,,
,-228.64,456.37,1186.01,-184.79,0,0,7.18,-5.18,7.18,-5.18,,,,
12249.72,37.5,21.08,6.96,-21,,,,,,,,,,
,-229.85,457.6,1188.89,-188.74,0,0,7.24,-5.15,7.24,-5.15,,,,
12252.14,37.47,21.24,6.96,-21.08,,,,,,,,,,
,-231.25,459.05,1192.27,-193.31,0,0,7.31,-5.11,7.31,-5.11,,,,
12254.27,37.44,21.37,6.96,-21.16,,,,,,,,,,
,-232.42,460.24,1195.2,-197.22,0,0,7.37,-5.08,7.37,-5.08,,,,
12256.91,37.41,21.54,6.96,-21.25,,,,,,,,,,
,-233.93,461.84,1198.97,-202.2,0,0,7.44,-5.04,7.44,-5.04,,,,
12258.88,37.38,21.67,6.96,-21.32,,,,,,,,,,
,-235.1,463.01,1201.85,-205.87,0,0,7.5,-5.01,7.5,-5.01,,,,
12261.53,37.35,21.85,6.96,-21.42,,,,,,,,,,
,-236.7,464.61,1205.81,-210.83,0,0,7.57,-4.97,7.57,-4.97,,,,
12264.24,37.32,22.03,6.96,-21.52,,,,,,,,,,
,-238.35,466.22,1209.92,-215.83,0,0,7.65,-4.93,7.65,-4.93,,,,
12266.32,37.3,22.17,6.96,-21.6,,,,,,,,,,
,-239.56,467.53,1213.06,-219.76,0,0,7.7,-4.89,7.7,-4.89,,,,
12269.06,37.28,22.35,6.96,-21.7,,,,,,,,,,
,-241.25,469.27,1217.36,-224.92,0,0,7.78,-4.85,7.78,-4.85,,,,
12271.29,37.26,22.5,6.97,-21.79,,,,,,,,,,
,-242.63,470.79,1220.89,-229.2,0,0,7.84,-4.82,7.84,-4.82,,,,
12273.71,37.24,22.67,6.97,-21.88,,,,,,,,,,
,-244.17,472.21,1224.82,-233.63,0,0,7.9,-4.78,7.9,-4.78,,,,
12275.83,37.22,22.81,6.97,-21.96,,,,,,,,,,
,-245.42,473.6,1228.2,-237.62,0,0,7.95,-4.74,7.95,-4.74,,,,
12278.18,37.21,22.97,6.97,-22.05,,,,,,,,,,
,-246.94,475.07,1232.11,-241.96,0,0,8.02,-4.71,8.02,-4.71,,,,
12280.28,37.2,23.12,6.97,-22.14,,,,,,,,,,
,-248.3,476.43,1235.65,-245.9,0,0,8.07,-4.67,8.07,-4.67,,,,
12282.92,37.19,23.3,6.97,-22.24,,,,,,,,,,
,-249.97,478.3,1240.11,-250.97,0,0,8.14,-4.63,8.14,-4.63,,,,
12284.88,37.18,23.43,6.97,-22.32,,,,,,,,,,
,-251.29,479.55,1243.52,-254.58,0,0,8.18,-4.6,8.18,-4.6,,,,
12287.53,37.17,23.62,6.98,-22.43,,,,,,,,,,
,-252.98,481.36,1248.1,-259.57,0,0,8.25,-4.56,8.25,-4.56,,,,
12290.24,37.16,23.81,6.98,-22.54,,,,,,,,,,
,-254.7,483.16,1252.82,-264.62,0,0,8.32,-4.51,8.32,-4.51,,,,
12292.31,37.16,23.96,6.98,-22.62,,,,,,,,,,
,-256.1,484.63,1256.56,-268.56,0,0,8.37,-4.48,8.37,-4.48,,,,
12295.03,37.15,24.15,6.98,-22.74,,,,,,,,,,
,-257.88,486.5,1261.45,-273.65,0,0,8.43,-4.43,8.43,-4.43,,,,
12297.26,37.15,24.31,6.98,-22.83,,,,,,,,,,
,-259.46,487.99,1265.62,-277.76,0,0,8.49,-4.4,8.49,-4.4,,,,
12299.64,37.15,24.48,6.98,-22.93,,,,,,,,,,
,-261.11,489.62,1270.08,-282.19,0,0,8.54,-4.36,8.54,-4.36,,,,
12301.76,37.15,24.63,6.98,-23.02,,,,,,,,,,
,-262.54,491.13,1274.04,-286.17,0,0,8.59,-4.32,8.59,-4.32,,,,
12304.06,37.16,24.8,6.99,-23.12,,,,,,,,,,
,-264.1,492.8,1278.37,-290.5,0,0,8.64,-4.29,8.64,-4.29,,,,
12306.15,37.16,24.95,6.98,-23.21,,,,,,,,,,
,-265.6,494.23,1282.42,-294.34,0,0,8.69,-4.25,8.69,-4.25,,,,
12308.8,37.17,25.15,6.99,-23.32,,,,,,,,,,
,-267.42,496.16,1287.54,-299.32,0,0,8.75,-4.21,8.75,-4.21,,,,
12310.72,37.18,25.29,6.99,-23.41,,,,,,,,,,
,-268.8,497.53,1291.34,-302.88,0,0,8.79,-4.17,8.79,-4.17,,,,
12313.38,37.19,25.48,6.99,-23.52,,,,,,,,,,
,-270.65,499.44,1296.57,-307.81,0,0,8.85,-4.13,8.85,-4.13,,,,
12316.09,37.2,25.68,6.99,-23.64,,,,,,,,,,
,-272.6,501.48,1302.03,-312.92,0,0,8.91,-4.08,8.91,-4.08,,,,
12318.31,37.21,25.85,6.99,-23.74,,,,,,,,,,
,-274.23,503.17,1306.55,-317.1,0,0,8.96,-4.05,8.96,-4.05,,,,
12320.94,37.23,26.04,7,-23.86,,,,,,,,,,
,-276.05,505.22,1311.86,-322.08,0,0,9.01,-4,9.01,-4,,,,
12323.02,37.24,26.2,7,-23.96,,,,,,,,,,
,-277.66,506.69,1316.25,-325.86,0,0,9.05,-3.97,9.05,-3.97,,,,
12325.64,37.27,26.4,7,-24.07,,,,,,,,,,
,-279.44,508.67,1321.57,-330.73,0,0,9.11,-3.92,9.11,-3.92,,,,
12327.8,37.28,26.56,7,-24.17,,,,,,,,,,
,-281.04,510.31,1326.13,-334.74,0,0,9.15,-3.89,9.15,-3.89,,,,
12329.81,37.3,26.71,7.01,-24.27,,,,,,,,,,
,-282.51,511.96,1330.39,-338.59,0,0,9.19,-3.85,9.19,-3.85,,,,
12331.98,37.32,26.87,7,-24.37,,,,,,,,,,
,-284.21,513.54,1335.11,-342.52,0,0,9.24,-3.81,9.24,-3.81,,,,
12334.38,37.35,27.06,7.01,-24.48,,,,,,,,,,
,-286.07,515.54,1340.38,-347.12,0,0,9.28,-3.77,9.28,-3.77,,,,
12337.14,37.38,27.27,7.02,-24.61,,,,,,,,,,
,-288.03,517.72,1346.26,-352.24,0,0,9.34,-3.73,9.34,-3.73,,,,
12339.21,37.4,27.43,7.01,-24.71,,,,,,,,,,
,-289.61,519.28,1350.83,-356.01,0,0,9.38,-3.69,9.38,-3.69,,,,
12341.95,37.43,27.64,7.02,-24.84,,,,,,,,,,
,-291.74,521.48,1356.96,-361.11,0,0,9.43,-3.64,9.43,-3.64,,,,
12344.03,37.46,27.8,7.02,-24.94,,,,,,,,,,
,-293.37,523.06,1361.66,-364.88,0,0,9.46,-3.61,9.46,-3.61,,,,
12346.82,37.5,28.01,7.02,-25.07,,,,,,,,,,
,-295.5,525.39,1367.93,-370.12,0,0,9.52,-3.56,9.52,-3.56,,,,
12349.04,37.53,28.19,7.02,-25.18,,,,,,,,,,
,-297.24,527.19,1373.01,-374.22,0,0,9.56,-3.52,9.56,-3.52,,,,
12351.3,37.56,28.36,7.03,-25.29,,,,,,,,,,
,-298.97,529.1,1378.16,-378.46,0,0,9.6,-3.48,9.6,-3.48,,,,
12353.47,37.6,28.53,7.03,-25.39,,,,,,,,,,
,-300.64,530.79,1383.16,-382.38,0,0,9.63,-3.44,9.63,-3.44,,,,
12356.14,37.64,28.74,7.03,-25.53,,,,,,,,,,
,-302.79,533.1,1389.42,-387.4,0,0,9.68,-3.39,9.68,-3.39,,,,
12358.14,37.67,28.9,7.03,-25.62,,,,,,,,,,
,-304.35,534.55,1394.11,-390.87,0,0,9.71,-3.36,9.71,-3.36,,,,
12360.79,37.72,29.1,7.04,-25.76,,,,,,,,,,
,-306.4,536.97,1400.31,-395.95,0,0,9.76,-3.31,9.76,-3.31,,,,
12363.47,37.77,29.32,7.05,-25.89,,,,,,,,,,
,-308.46,539.25,1406.63,-400.9,0,0,9.8,-3.26,9.8,-3.26,,,,
12365.56,37.81,29.48,7.06,-26,,,,,,,,,,
,-310.05,541.1,1411.54,-404.81,0,0,9.83,-3.23,9.83,-3.23,,,,
12368.25,37.86,29.69,7.06,-26.13,,,,,,,,,,
,-312.09,543.38,1417.92,-409.73,0,0,9.88,-3.18,9.88,-3.18,,,,
12370.33,37.9,29.86,7.07,-26.24,,,,,,,,,,
,-313.67,545.3,1422.89,-413.67,0,0,9.91,-3.14,9.91,-3.14,,,,
12373.06,37.96,30.08,7.09,-26.37,,,,,,,,,,
,-315.63,547.89,1429.32,-418.91,0,0,9.95,-3.09,9.95,-3.09,,,,
12375.27,38,30.25,7.1,-26.49,,,,,,,,,,
,-317.27,549.87,1434.62,-423,0,0,9.98,-3.05,9.98,-3.05,,,,
12377.47,38.05,30.43,7.12,-26.59,,,,,,,,,,
,-318.77,551.91,1439.77,-427.14,0,0,10.02,-3.01,10.02,-3.01,,,,
12379.63,38.1,30.6,7.13,-26.71,,,,,,,,,,
,-320.46,553.97,1445.07,-431.25,0,0,10.05,-2.97,10.05,-2.97,,,,
12382.28,38.16,30.81,7.15,-26.84,,,,,,,,,,
,-322.35,556.44,1451.44,-436.2,0,0,10.08,-2.92,10.08,-2.92,,,,
12385.01,38.22,31.03,7.17,-26.98,,,,,,,,,,
,-324.31,559.16,1458.04,-441.46,0,0,10.12,-2.87,10.12,-2.87,,,,
12387.24,38.28,31.21,7.19,-27.1,,,,,,,,,,
,-325.93,561.18,1463.49,-445.53,0,0,10.15,-2.83,10.15,-2.83,,,,
12389.9,38.34,31.43,7.2,-27.23,,,,,,,,,,
,-327.89,563.75,1470.05,-450.54,0,0,10.19,-2.78,10.19,-2.78,,,,
12392.14,38.4,31.61,7.22,-27.35,,,,,,,,,,
,-329.45,565.97,1475.5,-454.79,0,0,10.22,-2.74,10.22,-2.74,,,,
12394.27,38.46,31.78,7.24,-27.46,,,,,,,,,,
,-330.99,568.02,1480.78,-458.76,0,0,10.25,-2.7,10.25,-2.7,,,,
12396.47,38.51,31.96,7.26,-27.57,,,,,,,,,,
,-332.61,570.19,1486.28,-462.9,0,0,10.27,-2.66,10.27,-2.66,,,,
12399.15,38.59,32.18,7.28,-27.72,,,,,,,,,,
,-334.57,572.92,1492.98,-467.99,0,0,10.31,-2.61,10.31,-2.61,,,,
12401.91,38.66,32.4,7.3,-27.86,,,,,,,,,,
,-336.52,575.51,1499.86,-473,0,0,10.34,-2.56,10.34,-2.56,,,,
12403.99,38.72,32.57,7.32,-27.96,,,,,,,,,,
,-337.95,577.6,1505.03,-476.89,0,0,10.36,-2.52,10.36,-2.52,,,,
12406.87,38.81,32.81,7.35,-28.11,,,,,,,,,,
,-339.95,580.54,1512.25,-482.32,0,0,10.4,-2.47,10.4,-2.47,,,,
12408.95,38.87,32.98,7.37,-28.23,,,,,,,,,,
,-341.44,582.74,1517.54,-486.29,0,0,10.42,-2.43,10.42,-2.43,,,,
12411.34,38.94,33.17,7.4,-28.35,,,,,,,,,,
,-343.05,585.2,1523.52,-490.77,0,0,10.45,-2.38,10.45,-2.38,,,,
12413.39,39,33.34,7.41,-28.46,,,,,,,,,,
,-344.52,587.26,1528.77,-494.56,0,0,10.47,-2.34,10.47,-2.34,,,,
12416.07,39.09,33.56,7.44,-28.6,,,,,,,,,,
,-346.41,590.1,1535.61,-499.62,0,0,10.5,-2.29,10.5,-2.29,,,,
12418.87,39.17,33.79,7.47,-28.75,,,,,,,,,,
,-348.37,592.98,1542.78,-504.79,0,0,10.52,-2.24,10.52,-2.24,,,,
12421.08,39.25,33.97,7.49,-28.87,,,,,,,,,,
,-349.97,595.31,1548.53,-508.92,0,0,10.55,-2.2,10.55,-2.2,,,,
12423.51,39.33,34.17,7.51,-29,,,,,,,,,,
,-351.75,597.77,1554.9,-513.33,0,0,10.57,-2.15,10.57,-2.15,,,,
12425.63,39.4,34.34,7.53,-29.12,,,,,,,,,,
,-353.33,599.94,1560.51,-517.2,0,0,10.59,-2.11,10.59,-2.11,,,,
12427.85,39.47,34.53,7.55,-29.24,,,,,,,,,,
,-355,602.18,1566.39,-521.19,0,0,10.61,-2.06,10.61,-2.06,,,,
12430.67,39.57,34.76,7.57,-29.39,,,,,,,,,,
,-357.13,605.08,1573.94,-526.3,0,0,10.63,-2.01,10.63,-2.01,,,,
12432.77,39.64,34.93,7.59,-29.5,,,,,,,,,,
,-358.74,607.19,1579.57,-530.03,0,0,10.65,-1.97,10.65,-1.97,,,,
12435.66,39.75,35.17,7.61,-29.66,,,,,,,,,,
